dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M410.2198T243_2	11.6117196824846	11.9861489472299	12.076008895632	11.6880498870259	11.7092277912368	12.4177946043534	12.399192946914	12.511912737454	12.1627279219041	11.9199134264767	12.3292693318809	12.4564474012212	11.873002616992	12.6317479344086	12.9043878231496	12.7234315628571	12.6419550872171	13.2014822170002	13.1924124471295	12.7000171674503	13.1537898826259	13.5340549713904	12.7144473378706	12.8784304806162	13.5912965519686	13.0770401394022	12.2977890965786	12.498575872958	12.3774654477175
M258.1829T256	14.1248308084299	15.3208170742116	15.3007425467698	14.7362235645688	13.5428354167777	14.5177960172936	15.2322589557802	14.3929343663814	14.3996737985664	14.3310900598652	14.77972213119	15.0960319974884	14.1754801171036	14.3301152150354	14.8573577864402	15.2794010621174	14.8117284252716	14.0899332430785	15.0692880252999	14.5469996969052	16.3563327386826	16.2608264660136	15.1581092036942	15.9473860003685	15.8989487917243	16.0468758674914	14.9897798082788	14.7071707325395	15.7494807384687
M410.2398T329_1	12.4243542395759	12.2976199278954	11.6965901646504	12.0465630809565	12.233996917919	12.8515547119957	11.7082519584012	12.7190731490997	12.8706704253533	12.4282443556331	12.3195096109255	12.769493001113	12.1177480127057	12.0676894743029	12.8594169346532	13.1601884816447	12.9568802354107	13.6643903431627	12.7780968347104	12.3620754116068	13.1957891470494	12.8884082953406	12.6945542986209	12.8781209524521	13.4672819064856	13.1544563882986	13.3132003409817	13.0567737514047	12.6614231583125
M786.291T49	15.8517837628684	15.8643094955167	15.9025889531711	16.1149195788977	15.7003402275152	15.5924441478864	16.1263004412421	15.7496180253131	16.4510427116058	16.2130014424877	15.9487985536083	16.2331679471958	16.5085100940492	16.2588903477683	16.5644946806781	16.4160804968914	16.4438176203091	16.4510497361257	16.7586995219729	16.843058339336	15.8912879054477	16.5441327695013	16.7414940169639	16.9880081818501	17.0176887318527	16.6025248935552	17.0709720327517	16.7853358955075	16.3441714376253
M126.4478T76_63	16.0806844752945	15.7830305593659	16.1516492760064	16.0214339837442	15.5756678918294	15.3498779022635	15.9600508117383	16.2179579230116	15.8245499513762	15.9877140891171	15.8170740414591	15.662340250024	15.9389696369532	16.4870030873581	16.5305102436983	16.3487789738035	16.7197683170657	16.1961258486436	16.3373074589714	16.3987350273755	16.710296433803	16.719938180163	16.4582505451758	16.6868312196205	16.4247123650125	15.9993938019684	16.5313922132873	16.3286168070284	16.3847499053861
M464.7797T265	13.1001894186279	11.311534176191	10.1377588618357	11.0817569605018	11.7056913891693	12.8675590905296	11.9076949750808	12.9854120520878	13.0666805682617	13.2496015109379	11.2440703076902	12.6104998529214	12.7748197478582	12.6615034286006	13.0202446815038	13.4399111502113	14.2267664020656	13.1993637145502	12.9570474987396	13.5666571839364	13.4876175955429	12.830265744126	13.134226163467	12.4320258693961	13.5939288671889	13.4537636519928	13.1720721171438	13.5997538509755	13.1685097202377
M258.1704T107	12.7226513911782	13.3660070503941	12.759161583713	12.8096797657123	12.1606922255288	10.9199453503059	12.0513935525082	11.8241487909252	13.5703166506094	11.7229247640284	12.5977907601903	13.3350492279424	12.5329636401152	12.2771697419635	12.7644195788977	13.2436389007481	13.4061795915377	12.7536584227358	13.4355391892772	12.9339873011654	13.1325500755748	13.6624954250068	14.0940301464387	14.7292042969603	13.7861569528881	13.6430725411102	14.2464031186145	13.4068388459579	13.8215148283843
M602.3616T349_2	13.9671319417945	11.665415499972	12.3478538609039	12.6772829582155	12.4432321722521	13.6877837759476	12.0078634358061	13.7230601110324	13.9383466882387	14.1620738691923	11.0461491891786	12.8863542290083	13.7372957223531	12.243247130414	13.1312900013052	14.3173824956741	15.4208874595367	13.9857239500069	13.3921242489727	15.1356199973428	14.1519917243628	13.6524843091871	14.5556488688341	13.6726730388771	14.9256999239283	14.3256191251782	14.53827906082	14.3253423080449	13.5305661137834
M400.2429T330	12.5154528059377	11.2177613986174	11.7415028321706	12.239287951165	12.4707581565192	12.6200430646884	12.1693831701716	12.6902422245329	13.0526812399688	12.3839894847368	12.3983719514572	12.8215133463542	12.31048025524	12.2069409264777	13.0007435344045	12.8662948998806	13.6630093536343	13.2097682812732	13.1521035289306	12.1306900742458	13.466953442373	12.5408315781049	13.1911176903155	13.8058617757332	13.5984701978613	13.5794656105421	13.0283977040225	12.9776079098904	13.7839079215739
M157.6527T113_13	14.8812962163437	15.4185673090681	15.0147552936598	15.2616203420599	15.0573404584942	14.5510863410769	14.6795777346656	15.1990457208136	14.9385397950774	14.3345714210683	15.4931055033248	14.4897927023727	14.8888889001151	15.3016420083484	15.4386472977549	15.2528212375697	15.8465391804851	15.7780944100818	15.9012587168624	15.4723989726375	15.4800273573179	15.4873198830436	15.2451068697742	15.2806666923091	15.5372566133367	15.8288951919676	15.6954650613884	15.1970329357414	15.762511220689
M480.6304T329	12.610270083062	11.2034098061993	11.2397640467858	11.9061051776073	11.3154483815413	12.0086105154344	11.1799784924335	12.3433105385473	12.5332973019314	13.0757018464461	9.69550990387748	10.0020903704975	11.6182488753644	11.4671084937447	11.9586265767324	12.711861552069	13.9685027438726	12.3554680423123	11.8894024711836	13.1691533512407	12.3278746884339	12.1863049865177	12.9292426462469	12.9750740107451	13.3136593226664	12.7170719697701	13.2066007212251	13.4451612720887	12.9914957862612
M375.1398T43_4	13.3933833691702	12.7130758183157	12.4440969248978	11.5679251143642	12.5674339641798	13.1774397282911	12.489010583209	14.2974826219773	13.8298021634349	13.5986100913076	12.5508574353221	12.8966029159268	13.0150475549634	13.6843189580581	13.85280735314	13.8349350760202	14.8236561979917	13.7036782593724	13.6145436152821	13.9519598878164	13.9789105519125	14.2084710203255	13.3695510166919	13.4910513198724	13.7367792868891	13.4352231323045	14.1235698540876	14.3443576147829	12.8839973467483
M269.0599T228	12.5974278773052	12.1235048737338	12.7069962218981	12.9158130191292	10.7435760479262	9.7135338313968	13.3310161079426	13.5276238062473	13.9771165707246	11.8880861473846	13.8455021658962	12.6268983113408	11.6801165912803	11.8217392912897	13.522338987111	13.4760416428384	14.0154539540846	13.4352269893475	13.5035932953985	13.7012741885033	14.1074189523884	15.860373651579	14.5079312202808	13.4667937174405	14.961004302075	13.5188636041505	15.007940039058	14.656421954873	13.0190665560007
