dataMatrix	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M504.7876T9.71_2	8.88769845025976	10.1036636701388	10.6126281453978	10.6426009247298	9.75970376247286	9.91839886887808	10.3869652648579	10.6694226449182	9.55055316968643	10.8915613834978	9.64593940401683	9.79606077434615	9.69074625308451	9.80608680819366	11.2087386120222	10.1743002086589	12.2550542818882	10.4461505167454	11.591940369208	11.2322346451708	11.4612780108876	10.299121727103	10.9243685381294	9.90757940239485	12.1541119329532	11.3014043676916	11.3632726733463	12.0049518672069
M543.291T12.85	9.71683652811265	9.63214559068807	10.4386343456444	9.49262867099932	9.77225305597104	9.74003211757504	10.0920900026866	10.7106633365065	10.9716059696584	11.5680335001084	11.2531675327335	10.2559235805837	10.091260513118	11.0606112202584	11.6209444368057	11.3947018167235	11.8786160573912	11.6903598009018	11.6096192604051	11.9431397724611	11.5126840376049	9.94989552171655	11.8972142444789	12.2293302010886	10.9945633472615	11.4172892012239	10.7689861985302	11.0981916562318
M524.2773T12.85	10.4324970913036	10.3958122578642	10.5024978453132	10.5164207245875	9.86252857391299	9.97959461700441	10.227174535483	10.5959785329531	10.6423357226551	11.0552061994813	11.1624506991812	10.309762988502	10.4304697143047	11.1118812247502	11.9709500165083	11.5105324785859	12.1833487877094	11.1736927667806	11.7560180467594	11.6189763998563	11.6355568276151	10.5899950385739	11.8434981737103	11.8741534467005	10.9894583757122	11.4966208410094	10.5484674120775	11.313263956284
M379.9677T1.18	12.6993058968898	13.3206651796238	13.7406521192239	13.2206572155618	12.9185945760145	12.0700257646269	13.2007610800951	13.2893329408194	12.3811424619876	12.3306277324878	11.8783275508641	13.034589292202	13.380090700176	13.0500473322571	13.8464390055989	13.5827592965064	13.9144736688284	13.4066370941464	12.7060389921424	13.7640488366033	14.3401716481424	13.8395654553711	14.0995413218342	12.7716283484047	13.9036088442174	14.5863661430702	13.9099063753847	14.0733610638404
M407.0434T1.19	13.866645830215	14.0189777083232	14.8464380383715	13.3638905217144	13.9454557915265	13.888910308326	13.8986880821769	13.5556299627938	14.3389233767539	12.8828813937478	13.9486137365335	13.736496916234	14.6541728782485	13.9954355115275	14.4420690983966	14.9589849352592	14.7790532509424	14.6174465503778	13.8755406995193	14.4402436773124	14.7361857023764	14.49378612578	15.1579354193309	13.5993315180277	14.7603193139277	15.2064257974033	14.7428664745984	14.7346024059639
M408.0467T1.19	11.2177862729592	11.3357132628563	12.1688360065063	11.4603355226245	10.8302999598003	11.3774979906048	11.1411239290847	10.8021456936378	11.3294205701227	10.6566679207543	10.225702124699	11.6568406045785	11.2620154330137	11.1963173336403	11.7894359704986	12.1127864605425	12.1715663720601	11.7543854450045	11.37030130484	11.7008512860137	11.6273414132852	11.6522652590006	12.4725345567777	10.9285045999495	11.8588870305958	12.4589567802201	11.5177415540038	12.0556157869656
M639.9123T9.87_3	12.6759841243898	12.7856240071935	13.1293260737511	12.7078587557963	12.6900365300419	13.2033191640619	12.215046535894	12.4668091552248	12.5412552270184	12.7123541147547	12.5518976940962	12.3839378994327	12.5560708272463	12.184935235393	12.542455833367	13.1385122657447	13.2743761671287	12.9366254277542	12.8479816187404	12.7292956506141	12.8936056722052	13.1221359418037	13.2097358202249	13.0632088136999	13.2106071719244	12.8883044745097	13.2056694295031	12.5445557760934
M215.0162T1.19_1	16.8640623011977	16.704434960767	17.3303872185997	16.6525811256155	16.732982450073	16.8996814350661	16.9242187688843	16.6403913225121	17.2132829058357	16.4799689284887	16.8424727606129	16.9654802503325	17.0329678772034	16.9053617801692	17.1578281197235	17.3764732405066	17.3698900748287	17.2538549689192	16.893252107618	17.280121700814	17.2023415202975	17.1523462157814	17.5733650048829	16.7112401597943	17.2756129499961	17.5316529250475	17.4150355230683	17.4715103150199
M784.4183T9.67	13.1426562630117	13.3804366663578	13.1231086307403	12.9456774527302	13.3743795650569	13.5171754668878	13.8280619572858	13.0816402850735	13.0983555315997	12.9323663914537	13.3685116764996	13.345993611582	13.2072980950922	13.5829830371491	13.311395575678	13.1594363116731	12.9982396143317	12.897788414213	12.6911444555551	12.9127111348092	12.8297872326187	12.9102438740645	12.7000817041062	13.0666029969912	12.9222143255543	13.0854666222017	12.94758687968	13.0229223364768
M335.9777T1.2	15.3835887481025	15.3837091211547	15.7355359655199	15.3773385337777	15.2501937314762	15.3409137089012	15.6096591236373	15.4663566346052	15.260202139393	15.3861753889879	15.5093894534966	15.61665104668	15.4546978542356	15.3523414703714	15.6479232307015	15.5374658693131	15.7839652754273	15.7661649489306	15.5589827155011	15.6698636610325	15.7962890529949	15.7102839887985	15.8313513473001	15.4415144783592	15.7365253884862	15.9339045065254	16.0435134804868	15.8011323832528
