variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	BiH_base_POS_QTof_Plasma.txt_.MzDelta_Query.Bank.0.005Da..MzBank.RtQuery.RtDelta_Query.Bank.0.2min...RtBank.name.M.Formule.M.H..M.H...th.Intensite...Tr.Masse.Exp.Delta.ppm.	BiH_Pool_Qtof_Pos_plasma.txt_.MzDelta_Query.Bank.0.005Da..MzBank.RtQuery.RtDelta_Query.Bank.0.2min...RtBank.G.N.compound.composition.Formule.M.H...M.H....Th...TR.Masse.exo.delta.ppm.	BiH_DB_Lipids_POS.MzDelta_Query.Bank.0.005Da..MzBank.m.z..M.H...Formule.Brute..M..Annotation..Lipid.class.and.subclass.RT.min..	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	OPLSDA_xload-p1_MX2	OPLSDA_xload-o1_MX2	OPLSDA_VIP-pred_MX2	OPLSDA_VIP-ortho_MX2	OPLSDA_coef_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Sample	supp_BLC	supp_fold	supp_tstat	supp_pvalue	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV
M415.049T0.91	c18acqui	M415.049T0.91	415.0490049232	0.909571780835867	[1134][M+1]+		13				0.0173616152852745	0.957081648501085	0	0.154028620450751	0.290368804874545	0	-0.00919068152716724	0.0179508939658645	-0.00218968230285723	0.0230467984026056	0.149949712346085	1.44761972379106	-0.000144762922215257	E	E	E	-0.133310122851791	0.730410954092687	0	0.244635711481539	0.109599129058138	0	-0.0146096681156229	-0.0145309762964166	0.0143844886551978	0.000876955559033841	0.962421649995692	0.0524919840098832	0.000822203936271108	E	E	E	415.046883329312	415.051708198181	0.894047239609431	1.08337166401356	47	34	0	4.9488219895288	-17.9283617962731	2.22913876246622e-08	0.203873132052455	0.21190523631176	0.9645611286362
M829.0859T0.9	c18acqui	M829.0859T0.9	829.085912194926	0.903623624645035		[M+H+HCOOH]+ 782.074 [M+K]+ 790.115	13				0.0408436915002088	0.977713418287483	0	-0.193528861056423	0.48828815693794	0	0.0113346796257195	0.0161890995473509	-0.00133486029207445	0.0318521478498379	0.0914113963279469	2.00070294654554	-0.000189702109661422	E	E	E	-0.114283516650985	0.840657755366763	0	0.195647327275275	0.343443490064263	0	-0.010897621039302	-0.0206076897873488	0.00979804874809178	-0.000775657279176102	0.655557139980035	0.0464285665062878	0.000568452864782736	E	E	E	829.082689857037	829.089704728864	0.888133536050625	0.909760474858428	16	16	0	8.18715277777778	-18.9491592461399	0	0.124008119579258	0.241283219945241	0.785199596188472
M738.0552T0.9	c18acqui	M738.0552T0.9	738.055168506156	0.902347358308183		[3M+2Na+K-H]2+ 464.066	13				0.122760115793236	0.756303489505037	0	0.0593593397625227	0.713285296961958	0	-0.000766640160934948	0.0135818417716708	-0.0134046928586635	0.0247221802969448	0.917955009099446	1.55285411829392	-0.00097180851957283	E	E	E	-0.0829452176043599	0.848283350390734	0	0.288039967754919	0.0745263446563321	0	-0.0144639555080056	-0.0153618482695501	0.0102084150971005	-0.00773857029648126	0.683013483280284	0.463208088571539	0.000482398730682293	E	E	E	738.053990346486	738.058475304548	0.888437077775943	0.908295441247781	12	12	0	6.90169102296451	-19.7051453290266	1.08364961448615e-09	0.141930431653915	0.202624429943939	0.869364367494519
M382.9679T0.91	c18acqui	M382.9679T0.91	382.967926223526	0.913952229058476			13				-0.062020586391899	0.923237354299784	0	0.207229758190129	0.182941814589683	0	-0.00972488662726435	0.0191810118222769	0.00673789077071621	0.0205708846523772	0.46141158540208	1.29210217568638	0.000473368327084254	E	E	E	0.0200629568793538	0.989714971172101	0	0.210334152110534	0.203651963304609	0	-0.0137531164119755	-0.00516168937583522	-0.0023173896350865	-0.0157161591053366	0.155049373651315	0.940723123259512	-0.000125064293021851	E	E	E	382.964752918804	382.969466676621	0.903977669950688	1.05888740650603	22	20	0	3.71435097493036	-9.97654594065504	0.000882837131434222	0.266162514827995	0.0995036804708383	0.411942074198582
M563.032T0.91	c18acqui	M563.032T0.91	563.032002079796	0.909147684835227		[M+Na+K-H]+ 502.072	13				-0.0261893001192135	0.996920650849561	0	0.335877258261229	0.0248332683563448	1	-0.0143385088611675	0.0259644209642243	0.00184878232497835	0.0222314363284039	0.126604840099082	1.39640505179947	0.000185676769489135	E	E	E	0.177049196416364	0.723745474227672	0	0.220193549770087	0.254111216675053	0	-0.0089885117697234	-0.00768432489867875	-0.0143766761117404	-0.0117377267733614	0.961898936874277	0.702585849137524	-0.000954976272629997	E	E	E	563.029366618326	563.033150586328	0.890459850218139	0.937838455956152	14	14	0	6.31916753381894	-18.0679734626992	0	0.159430250746552	0.244822148484381	0.895413540033507
M763.0781T0.91	c18acqui	M763.0781T0.91	763.078146321006	0.9062971569115		[M+H-C2H4]+ 790.115	13				-0.101741501301385	0.965830785809274	0	0.756629155852067	0.00864231114763587	1	-0.0164325499277515	0.0225601719288827	0.00338590152813104	0.0198658532484594	0.231866951435338	1.24781761397093	0.000346675783328779	E	E	E	0.045113407490037	0.990939270921613	0	0.736825671731129	0.0117231153628231	1	-0.0210050475182009	-0.0103649489252452	-0.000304124019392705	-0.0174088949935772	0.0203479975940253	1.04204532170293	-0.000132949357632957	E	E	E	763.074690026484	763.08147713855	0.894788251255722	0.909571780835867	10	10	0	12.0340997830803	-11.9509833978578	2.22044604925031e-16	0.083576136643228	0.271080496500573	0.478044661847001
M459.0465T0.9	c18acqui	M459.0465T0.9	459.04647043711	0.904477570669692			13				-0.00766890654967334	0.983219669921802	0	-0.0559169764497671	0.798682886348307	0	0.00575886595767727	0.0159678232801764	-0.000335307123510969	0.0179364839364596	0.0229618728947371	1.12662971525558	5.48402462667086e-05	E	E	E	0.101667281107913	0.841373817753543	0	-0.0678074605497336	0.718160163949544	0	0.000562087768666656	-0.0129007562166969	-0.012215743563606	0.00372981436869589	0.817317623046803	0.223255733069436	-0.000599750647731846	E	E	E	459.045282747027	459.047088376153	0.88759112288809	0.909197097070569	11	11	0	4.14009345794392	-12.2558605549242	0.000249392082825928	0.243185108023648	0.198361804296027	0.86188908672092
M516.0106T0.9	c18acqui	M516.0106T0.9	516.010602700856	0.904801433993505		[M+2Na-H]+ 471.03 [M+Na]+ 493.025 [M+H]+ 514.999	13				0.00545869114042041	0.999186863450307	0	-0.0820227785872856	0.678932612545055	0	0.00337822879298032	-0.00836037295271035	-0.00143332096890505	-0.0159944003886416	0.0981539955392045	1.00464320763057	-4.03991930308528e-05	E	E	E	-0.0171931109389458	0.975421887914116	0	0.00583811098401199	0.973046678809082	0	0.00244595603074518	-0.000408545334859998	0.00285774989092873	0.00154049894357176	0.191203207234538	0.0922097420789485	0.000136401137807954	E	E	E	516.007419726529	516.013190544936	0.889670437596838	0.923775615436545	15	15	0	5.3546887966805	-26.0247248756103	0	0.183869209809264	0.118080028159228	0.583127037263154
M472.0049T0.92	c18acqui	M472.0049T0.92	472.0049173599	0.919427802678605		[M+H-CO2]+ 514.999	13				-0.0830729638216123	0.85691472144873	0	0.0603698703809687	0.77422944659776	0	-0.00397775509260194	0.00072073071773809	0.00947454858731574	0.000238830094755519	0.64881824793632	0.0150014396691164	0.000678644581942216	E	E	E	0.100502257274272	0.823415423714304	0	0.175781163610765	0.238523830467807	0	-0.0125360007491083	0.00744280168335172	-0.010464122821848	-0.0180513370304463	0.700122096333358	1.08050001507845	-0.000718246159435558	E	E	E	472.00270000317	472.007297693576	0.902270107261884	1.07425368565538	30	26	0	3.53810393258427	-20.4237180680698	2.44537723403937e-12	0.28235960626018	0.11983590368362	0.681315620626143
M510.9883T0.92	c18acqui	M510.9883T0.92	510.988263654738	0.920933732163016		[M+2K-H]+ 434.063	13				0.0409421428480119	0.921005087461645	0	0.160930931947892	0.322306075626971	0	-0.0049086799341782	0.0172008654570044	-0.00376237613925071	0.0263024604186434	0.25764797892473	1.65211496282959	-0.000302067396369544	E	E	E	0.243401255787441	0.591367376388179	0	0.0494500600400372	0.869288269820272	0	-0.00610769206890732	0.0102681525639114	-0.0227875123872512	-0.00559056400034807	1.52464198045099	0.33463474071116	-0.00121173049789413	E	E	E	510.986408543655	510.990091672038	0.909760474858428	1.02330345000284	8	7	0	4.6697213622291	-9.43720064710664	0.000383111883223597	0.212263929526998	0.263790469181296	0.906546154757181
M373.0916T0.91	c18acqui	M373.0916T0.91	373.091620078431	0.908807590956296	[991][M+1]+		13				0.228141450767433	0.624603142105189	0	0.095081496644168	0.609196998252921	0	-0.00857424831820593	-0.0149848978676477	-0.0232600037041265	-0.0287298574583673	1.59284790311887	1.80458507042506	-0.00138845816487109	E	E	E	-0.0144096973606231	0.993803638711475	0	-0.1917410044672	0.347939152617662	0	0.0106448102118156	0.00739905126672852	-0.00304965062841701	-0.00278230027203807	0.204042692101601	0.166540322238701	7.54101580818508e-05	E	E	E	373.090270003195	373.094068942838	0.905104095130594	0.914963344768282	8	8	0	3.16017931034483	-8.92245949131128	0.00113104404339426	0.323495665476798	0.215836056326776	0.793173956611773
M821.037T0.91	c18acqui	M821.037T0.91	821.036967622197	0.905878959039532		[M+K]+ 782.074	13				-0.0463116235616781	0.970884745842469	0	0.300155950530362	0.0826917283805535	0	-0.0139008936292665	0.0224864870763244	0.00307129435092078	0.0176679908347712	0.210322613399115	1.10976507736028	0.000298801123010818	E	E	E	0.0472240880034711	0.968635642629119	0	0.547780101800182	0.00280129156965271	1	-0.0226931128278065	-0.0126694576403459	0.000772369478722112	-0.0153829765125422	0.0516768531670705	0.920779791863559	-0.000214959106860267	E	E	E	821.035942615164	821.038256773675	0.892382464242674	0.907730929425966	7	7	0	4.14139689578714	-13.8484349551436	1.66533453693773e-13	0.240872849349559	0.134923761943297	0.399662681169761
M82.537T0.72_2	c18acqui	M82.537T0.72_2	82.5370076216949	0.719548099932824			14				0.122668922505028	0.594441270862304	0	0.0702750548318463	0.437260966427523	0	-0.00507107255813334	0.0218012461715352	-0.0274357892115066	0.0202351450015597	1.8788062062177	1.27101363522658	-0.0016205360792885	E	E	E	-0.0590589373455011	0.854307134211241	0	0.00263136286937993	0.973823290443382	0	0.00207423838222356	-0.0338525836852253	0.0112508256500471	0.022644259054391	0.752757949586167	1.35541883731063	0.000624795459420419	E	E	E	82.5368704680373	82.5372119013398	0.514735137702604	0.728193060588914	56	50	3	173.168756634319	-57.8069058209197	0	0.00578929034272642	0.0706175799287358	0.576417658304873
M79.0177T0.72_2	c18acqui	M79.0177T0.72_2	79.0177267908052	0.719651518689624	[31][M]2+		14				0.129785185112681	0.737253998483282	0	-0.145499042835674	0.329791392602212	0	0.00881748277920824	-0.0151291011843239	-0.0178914165603185	-0.0186146387942047	1.22520639783362	1.16922610242863	-0.00112794361227921	E	E	E	0.0302691268230006	0.941700615750968	0	-0.215592017410554	0.138193778275422	0	0.0100385933859619	-0.00246286363566208	-0.00296252766943064	0.019446512058628	0.198213564355035	1.16401109442093	-0.000208133925260537	E	E	E	79.0176149238796	79.0178456324691	0.714357937817831	0.731680053525346	53	50	3	3.87600488370359	-26.4249495461914	0	0.259420766643243	0.116367791856631	0.590390745302937
M150.9556T0.72_1	c18acqui	M150.9556T0.72_1	150.955585596528	0.719846704906761	[223][M]+		14				1.20741490001499	0.735596591048531	0	1.32957797309727	0.353120746307033	0	-0.00451815580921731	-0.000962592005976896	-0.0113926097012782	0.00666506000435528	0.780167307992012	0.418646970134679	-0.000916172088133059	E	E	B	1.04063649334556	0.811251549686049	0	0.278599400541509	0.892681510524817	0	0.000531834249537254	0.0122651715872894	-0.00893445324914747	-0.00597620993465306	0.597776635928366	0.357718373637002	-0.000727742591024778	E	E	B	150.953445101572	150.956158886464	0.701226905268282	0.736927196023788	7	5	2	194.593755377996	-19.2374855974559	0	0.00526350232307672	0.176249654886047	0.434450076290379
M99.9795T0.72_3	c18acqui	M99.9795T0.72_3	99.9794614191611	0.717777059471477		[M+Na+2K-H]2+ 100.049	14				0.767586836082309	0.810695832782819	0	0.913878520393977	0.454189454107916	0	-0.00752717626503273	0.00709200277928615	-0.0101540625525886	0.00577017930970995	0.695351447521878	0.362437559986762	-0.000724313760605509	E	E	B	0.67374280121901	0.848283350390734	0	1.83089131968498	0.087445521710387	0	-0.0128050792994525	-0.00868254304075321	-0.00354103419232807	-0.00192305244283304	0.236919646694572	0.115108270926034	-0.000584426129396381	E	E	C	99.9789399104527	99.9893264228585	0.702184238817546	0.719322132680315	8	8	0	3.82188730022152	-10.6083194272213	2.06501482580279e-14	0.273230586296239	0.0879464950853126	0.172685061224824
M147.0504T0.72_3	c18acqui	M147.0504T0.72_3	147.05043372962	0.719703560268661			14				-0.265438313414116	0.957081648501085	0	0.554910963951693	0.686883715414243	0	-0.00533644444265574	0.00368182039163381	0.00423837992166293	0.00161263419457399	0.290244776257031	0.101293074488875	0.000278713695000869	E	E	C	0.0430923207622502	0.996702461107839	0	0.671093606459284	0.620672799991701	0	-0.00668716925314202	-0.00101889621880814	-0.00102808349344328	-0.0147172093624125	0.0687858870628318	0.880928925717715	-3.54897386498401e-05	E	E	C	147.049951275123	147.05472861896	0.70534053751522	0.91048748622536	56	45	0	13.6761073249262	-2.28599056196761	0.0265913383136209	0.0621161046638149	0.149663335788317	0.0568057066062191
M66.0187T0.72_2	c18acqui	M66.0187T0.72_2	66.0186782321884	0.719951662370224			14				0.0446910081615179	0.865393735758596	0	0.0775987469774932	0.473830919860042	0	-0.00929561444690541	0.00843130104046843	-0.0104537435253809	0.000690136398722249	0.715873637251027	0.0433489739201045	-0.000557277989858608	E	E	E	-0.0676905037265705	0.848703748812463	0	-0.0243298719347855	0.881362662802334	0	0.00384906373313591	-0.0241098101160434	0.0107612032375979	0.0166212637052531	0.71999882819092	0.994900026178554	0.00063365904453009	E	E	E	66.0185490641438	66.0188119653839	0.716579132931618	0.734618111990131	50	50	0	11.8563439697134	-32.4409022355275	0	0.0843586497271526	0.128482010008883	0.929393325997768
M103.5612T0.72_3	c18acqui	M103.5612T0.72_3	103.561169622468	0.719585639551653			14				0.210449300829763	0.211159964687366	0	0.0249820089583217	0.706721706192923	0	-0.00183274573838456	0.0103921668203624	-0.0423254770462834	0.0148285605883753	2.89845385320028	0.931414264496532	-0.00272665291747796	C	E	E	-0.0551635976433484	0.85989814296186	0	-0.00696818492713547	0.973823290443382	0	0.0025354912058372	-0.026770047734812	0.0118634646680065	0.0182939814727165	0.79374773161107	1.09502399870856	0.00057929149654904	E	E	E	103.560966874424	103.561345965136	0.714357937817831	0.728193060588914	50	50	0	95.3851867219917	-23.8978804563133	0	0.0106725712704124	0.059464227482315	0.446199493239486
M53.0185T0.72	c18acqui	M53.0185T0.72	53.018481848196	0.719320984344838			14				0.014323290084711	0.947966976940454	0	0.102976020192671	0.258240481733674	0	-0.010584484023956	0.017149824493698	-0.00632628489471345	0.0121386544069481	0.433224764589748	0.762455384596701	-0.000210139631413306	E	E	E	-0.125669372055484	0.606399542575152	0	0.00229289932926413	0.961432635195492	0	0.00144267163254518	-0.0246061910193262	0.0189697741232889	0.010868071635084	1.26920892006712	0.650530846871661	0.00128703938618115	E	E	E	53.0183165110065	53.0186287692417	0.709817799622694	0.725211786719518	50	50	0	90.7375898520085	-34.1002080058259	0	0.0110430777868262	0.103553124250772	0.823152872970145
M265.0157T0.72	c18acqui	M265.0157T0.72	265.015657685481	0.719153595002049		[2M+Na+K-H]+ 102.041	14				0.184591091969853	0.5567952419356	0	0.0819086957266926	0.520062892730903	0	-0.00358971378885119	0.0233558943874236	-0.0275419923617218	0.023847921187522	1.88607901095482	1.4979399949352	-0.00160687969857478	E	E	E	-0.393056001448414	0.646084944499845	0	-0.249648397441343	0.542501254408411	0	0.00747973955667856	-0.0143760300466921	0.0142478613401311	0.011925365124245	0.953280338882524	0.71381732969861	0.00108020195895703	E	E	E	265.015350723309	265.022553345474	0.70534053751522	0.904801433993505	47	47	0	18.554744351962	-28.1214199011195	0	0.0539757902031542	0.240650031171441	0.982900672766777
M95.0442T0.72_3	c18acqui	M95.0442T0.72_3	95.0441501275685	0.719801153377229		[M+H-C2H4]+ 122.065	14				0.0870275618731604	0.716685716802893	0	0.0482031689042	0.630249230403783	0	-0.000488659941200008	0.0230825735760602	-0.0212678467739461	0.0196948686122001	1.45642475249148	1.23707769567121	-0.00117331365604715	E	E	E	-0.0770615738350973	0.811251549686049	0	-0.0370870060620341	0.780590643630694	0	0.00543130600128364	-0.0372456776011011	0.0139489769063262	0.02732962513979	0.93328290575607	1.63587108953898	0.00083378012916942	E	E	E	95.0439321231025	95.0443883813603	0.711296531691425	0.73429724492734	40	40	0	3.32363826294583	-28.6245395940811	0	0.30082055963086	0.0825235803553342	0.643105543427498
M170.0662T0.72_5	c18acqui	M170.0662T0.72_5	170.06617817969	0.71884977250364		[3M+H+K]2+ 100.049	14				0.0718493549911052	0.810972994765452	0	0.0910481496092785	0.42746209864921	0	-0.00537289969150719	0.0256578043931825	-0.0154974338623817	0.0235885267830865	1.06126616940472	1.48164686607876	-0.000792954374345816	E	E	E	-0.118200765706426	0.727167831738725	0	-0.00888705075015395	0.980952506550094	0	0.00225066487185694	-0.0307699882816919	0.0145750254388189	0.0202628035914497	0.975169876927709	1.21287190800137	0.00098942247682297	E	E	E	170.065830709559	170.066470355262	0.70534053751522	0.721991435332267	50	50	0	22.6817860851506	-42.1472784386494	0	0.0443281241266386	0.0999383158470585	0.654129004485775
M105.0037T0.72_4	c18acqui	M105.0037T0.72_4	105.00372048805	0.720287186051269			14	0.00312048805#105.0006#0.159712813948731#0.88#L- Cysteine  frag 2 [M+H-NH3]+#NA#C3H5O2S#105.00048#8.23#0.88#105.0006#1.143			0.0678509053324223	0.809925422117393	0	0.00303824427809296	0.953021184716589	0	-0.00241504102555181	0.012053417935278	-0.0163140926305447	0.00975252148557062	1.11719106189308	0.612577166363027	-0.000929265904686984	E	E	E	-0.0520595386963851	0.871656184910447	0	-0.00371910394371255	0.991427939457792	0	0.00274402861481861	-0.0284908233882012	0.0092990173710115	0.0166216793785732	0.622168493859779	0.994924907162599	0.00055156866721209	E	E	E	105.003433016907	105.00389759444	0.714357937817831	0.736934984282247	50	50	0	3.09885098743268	-14.0430303564014	0.000135892891186096	0.325091629175424	0.0800423977752162	0.617827342416716
M242.9668T0.72_1	c18acqui	M242.9668T0.72_1	242.966812718918	0.720679241725774			14				-0.285981234234525	0.872058790259769	0	0.142423007824393	0.872569991212768	0	-0.0020531894469457	0.0076851762665033	0.00776325580746651	0.0104318637030958	0.531628708730799	0.655248134196123	0.000569405790016867	E	E	E	-0.320794944823991	0.830264704273749	0	0.447317099210313	0.405697289491204	0	-0.00769254473959519	0.00841115844895663	0.00984206452570213	-0.015733561359511	0.65850209953536	0.941764771081285	0.000605475751917314	E	E	E	242.964839349605	242.968190327805	0.690812872369909	0.738717452255791	6	6	0	19.0157330415755	-17.9266306228517	0	0.0538510636805521	0.128567520851175	0.303257255602089
M104.5602T0.72_2	c18acqui	M104.5602T0.72_2	104.56022441952	0.720120726220235			14				0.209189494798995	0.44067835839261	0	-0.00547165841065755	0.953986197027664	0	0.00275145837734789	0.00744467781135058	-0.0301086511588801	0.0132019119863297	2.06184411981204	0.8292409144779	-0.00202053101736604	E	E	E	-0.10183449036551	0.784707067185888	0	-0.0360974425251399	0.834201280192716	0	0.00545944271818807	-0.0221277760679399	0.0147503387743761	0.0158484044452891	0.986899550030288	0.948638940884089	0.000857773935553967	E	E	E	104.559851579675	104.560524977971	0.710783450047417	0.736391152731676	38	38	0	20.1968545994065	-21.8063102425109	0	0.050673317136775	0.130952398957361	0.767673727460106
M103.051T0.72_5	c18acqui	M103.051T0.72_5	103.051030567936	0.719703560268661		[M+H]+ 102.041	14				0.10781812445034	0.804305685562691	0	-0.107058740737886	0.526425103093917	0	0.00498108064647307	0.0149511936993942	-0.018065656780451	0.011347247074025	1.23713838945354	0.712745362203187	-0.000921153663959306	E	E	E	-0.0144779397772776	0.98363218300697	0	-0.0399297000459278	0.79867414411888	0	0.00275033858330687	-0.030894887083046	0.00337226034141439	0.0223685057860616	0.225627510285276	1.33891305659836	0.000122253358892236	E	E	E	103.0508045438	103.051612324685	0.705572274185089	0.735032779870126	44	44	0	4.82706349206349	-11.8493140637933	6.39665732813377e-05	0.209393884105312	0.126817889730921	0.698937324951247
M154.0355T0.72_2	c18acqui	M154.0355T0.72_2	154.035506819383	0.718937297812823	[228][M+1]+		14				0.041577537912973	0.844811198825967	0	0.0877340480028579	0.304991754718235	0	-0.00942952667190274	0.0176550417590228	-0.0124363148630873	0.0157720685642129	0.851640365331508	0.990678060339964	-0.000652493427600645	E	E	E	-0.0671548022015838	0.817649644549333	0	-0.0265091840371348	0.833956476074173	0	0.00744763971534574	-0.0269652116608807	0.0126329748778795	0.0212631251553402	0.845233279942114	1.27274821871697	0.000829621254630281	E	E	E	154.035065721785	154.036175479168	0.703391702542408	0.724093137088612	49	49	0	5.3124346212249	-33.7977451623004	0	0.184822701354241	0.0981064490919886	0.880751710532388
M258.9774T0.72	c18acqui	M258.9774T0.72	258.977364134971	0.718940195424751			14				0.119880944368754	0.694555464109338	0	-0.164483555970943	0.155136110585983	0	0.0138474882605075	-0.00374221834903863	-0.0209883311463219	-0.00500112694234478	1.43728348806979	0.314131701785644	-0.00127819598997763	E	E	E	-0.036034042524971	0.946153646354323	0	-0.227451314098442	0.0403694148064742	1	0.0153303555708896	-0.0149680439486306	0.00277298462315102	0.0278533847201104	0.185531825315273	1.6672217996542	0.000317553997290832	E	E	E	258.974741488572	258.978547245374	0.705572274185089	0.722819082284707	46	46	0	4.71712702078522	-13.6378359735579	0.0010629696681197	0.214059215280998	0.142981384862177	0.914348642339169
M234.9618T0.72_1	c18acqui	M234.9618T0.72_1	234.961760216785	0.719755601847697		[M+H-H20]+ 251.965	14				0.122524549302923	0.694555464109338	0	-0.0727970113695857	0.647416953220894	0	0.00744762613262943	0.00456143405050134	-0.0222319982983378	-0.000713444669949083	1.52244996699494	0.0448130173228368	-0.00126284241067468	E	E	E	-0.0713230417972142	0.85903535871691	0	-0.125567047229604	0.369519899955631	0	0.00734418157888292	-0.0210949296352281	0.00977191342799901	0.0219617733317304	0.653808506539543	1.31456724651812	0.000578936830665067	E	E	E	234.961131020764	234.962206948295	0.709817799622694	0.731933910907664	37	37	0	7.86699386503068	-23.2163866907825	0	0.131387117123432	0.0615596340400098	0.357128895560927
M82.5797T0.72_4	c18acqui	M82.5797T0.72_4	82.5796711777166	0.719801153377229			14				0.0141701485082599	0.960244723009421	0	0.00574688827667202	0.950818964835241	0	0.00133716648933211	0.0174256472635121	-0.00659288696358593	0.0225402883852599	0.451481706926148	1.41580472378114	-0.000273353555397232	E	E	E	-0.0404961459645445	0.885870811026764	0	-0.0430449273533835	0.667661655388968	0	0.00544084003971391	-0.0230746536318507	0.00899362896030866	0.0198244877190024	0.601735899753489	1.18663560727807	0.000566233486425431	E	E	E	82.5788756670672	82.5802221783133	0.704407497781408	0.736066458194192	16	16	0	19.8581580966999	-65.9509857278848	0	0.0502444465866994	0.0460782902118731	0.538054724305276
M120.555T0.72_1	c18acqui	M120.555T0.72_1	120.554980693394	0.720002484389891	[157][M]2+	[M+2K]2+ 163.189	14				0.196297743456165	0.729284996455403	0	-0.125406284666637	0.646922806821019	0	0.00602568126043076	-0.00149302935217191	-0.0189555695852112	-0.00644101824206959	1.29807972734204	0.404574417914107	-0.00110235480470558	E	E	E	0.0534282421688879	0.928966738467363	0	-0.211672593193876	0.289299474287156	0	0.00863611391543572	-0.0106590956050462	-0.00305888058847964	0.0228218724707389	0.204660240184526	1.36605025473519	-0.000276497387177782	E	E	E	120.554658289302	120.555261222554	0.710497122627611	0.736927196023788	47	45	2	3.78998547778101	-10.2061526796575	9.45910016980633e-14	0.274753900260492	0.118865007224277	0.425489933513229
M84.5377T0.72_1	c18acqui	M84.5377T0.72_1	84.537736112955	0.719227432925501	[41][M+2]2+		14				0.124698928329403	0.694513667477697	0	0.0449447863959573	0.729875277599731	0	-0.00139266767412517	0.0179161197768607	-0.0172003484577683	0.0250392161178161	1.17788196951188	1.57276783036031	-0.00120338899511499	E	E	E	-0.116270114188612	0.705169859791527	0	0.0606464034679366	0.634698823971323	0	-0.00367355171487763	-0.0271797841821925	0.0191930134340457	0.0136462933774363	1.28414517195292	0.816827040302639	0.000998878960698539	E	E	E	84.5372221001363	84.5383171780428	0.706224526530425	0.736602948267169	26	26	0	6.68044937736871	-20.8626538195595	3.26586656076433e-05	0.151093996967369	0.122790358785626	0.798153996877261
M259.9749T0.72_2	c18acqui	M259.9749T0.72_2	259.974935427149	0.719400782859649			14				0.278546557882095	0.382014841691416	0	-0.0616275482084649	0.816701718716661	0	0.00266771320325225	-0.013734865241809	-0.0337542999456666	-0.0176382259053284	2.31149859534037	1.10789547715873	-0.00217940946215693	E	E	E	-0.00149282558071739	0.993913495729198	0	-0.180426382229278	0.281169810116306	0	0.00844142084275814	-0.00659554814764231	0.000952969707404449	0.0158738189633485	0.0637602559382387	0.950160179288761	9.44703721491955e-06	E	E	E	259.973935290402	259.976031536287	0.706886279186849	0.72338487723632	40	40	0	5.44457065584855	-12.2818555671105	0.000647370171720896	0.184850243270991	0.126465462971017	0.591504545445735
M54.0173T0.72_2	c18acqui	M54.0173T0.72_2	54.0173418735981	0.719900840350558			14				0.175214650045746	0.510877551439168	0	0.134817682983277	0.21832926621187	0	-0.00872970438099165	0.00780423518828801	-0.0251317421651824	0.00559962745936172	1.72102478222877	0.351724825914977	-0.00167175940243382	E	E	E	0.053526915980278	0.895217451651026	0	0.0711583437062853	0.602771218207305	0	-0.00503854801667349	-0.0200248216296526	-0.00371949213878712	0.0100814566998986	0.24885971598747	0.603446387260984	-0.000488933795808131	E	E	E	54.0170264513127	54.0176132979817	0.706886279186849	0.73998651850419	27	27	0	35.597358490566	-28.9033270433056	0	0.0281971137859945	0.134974052576256	0.834787157502993
M235.0487T0.71_2	c18acqui	M235.0487T0.71_2	235.048672459508	0.713538127779615		[M+H+CF3COOH]+ 100.049	14				0.310847413751144	0.844811198825967	0	0.344100126587014	0.599135252021419	0	-4.88524720649967e-05	0.00405681765820879	-0.00929746796891118	0.0105905839519888	0.636691745494764	0.665217699549573	-0.000590813670649696	E	E	E	0.918668122100739	0.192124424655258	0	-0.256704989072457	0.559263178003651	0	0.00390030894133513	0.0139146291605661	-0.0311900245303663	-0.00704260492960335	2.08682808207258	0.42154964586797	-0.00181012264465398	E	E	D	235.047287727913	235.049865478259	0.701226905268282	0.721187518058975	14	13	1	6.11524673246199	-10.7272598124336	1.33226762955019e-14	0.18097310194779	0.102613733981353	0.188669310073669
