dataMatrix	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M282.0847T373.05	18.901556986715	18.8578132041256	18.4555053305639	19.317487548498	19.3721569584552	18.64587061652	19.803030844261	19.237764243969	19.9332904756679	19.0387896850025	19.6834964369762	19.7999765253353	19.1650610433985	18.7865864488229	20.2233791853193	19.8088990212012	20.1817517591842	20.7130751237223	20.3435980121902	20.9073036296073	21.0225996544639	19.873929125048	19.587613754856	20.7033656633553	20.9879453633922	20.4500543683748	20.6295218844558	19.8771083452905
M920.3136T302.41	16.8910854012529	18.1581363436252	16.8992211070777	17.3300817226837	17.3605418982605	17.0458767883634	18.1253048636872	17.6806763735673	18.4469882295634	18.5483320170575	17.8774128545285	18.5036777482827	18.5397799562185	17.3008225044695	19.0558931056259	18.8412568472461	19.4088127876211	19.4091755701646	19.8011160419992	19.2449661756404	19.3593058282321	18.9954889511357	18.7785178829136	19.8663192080361	19.5840603321626	19.5223476462304	19.1912059606082	18.9670847998098
M765.1981T578.2	13.7708835883501	14.2631422289233	14.4196729932876	14.0871939303237	13.0697987277999	12.4594760412291	14.8024670348807	14.5205990723896	14.5662472396359	14.5484937227905	12.7502381662513	14.9087176876176	12.8058255685253	14.1486478821139	15.6058093079886	14.8617067359072	15.460125807541	17.2966439166758	17.7841916194466	17.6241310589416	17.7259535693717	15.3346261444192	14.9273904067446	17.2755493756237	16.6543152610719	16.6008010048244	16.636820111234	14.9379898677075
M803.2355T307.8	17.714785709477	19.6809729449084	17.6039272605299	17.9078706916418	18.1177101033269	18.0790001375527	18.7932374024457	18.5536248592338	20.1471046415496	19.3299906123968	19.1091909077126	20.3949113366684	19.6906773829398	18.1416194476394	20.3825878299042	20.4957118408327	21.049898646103	20.6078992541614	21.1563172896138	21.7280875893615	21.2199739308669	19.8389905045404	20.9453043306505	21.3644351659421	21.1673036456918	21.0972386903446	21.1919209514956	20.2434487308751
M348.5228T620.4	16.1819468795823	16.0525791336275	15.5525694830385	15.7327407852505	15.9722178937476	15.790519732093	15.3699677550892	15.9113606534503	15.2955499511154	15.2275089262024	15.5205314159047	15.3421715918147	14.7913925256008	15.179338450579	15.5996111163087	15.7749089396254	16.6182193787817	16.7660313954433	17.5044638016875	17.3602887605038	17.0172643236148	16.9834309765007	16.4683120769244	17.0089541873653	17.0121195084701	16.5078531773979	16.7487486716494	16.7926441936326
M618.0859T539.49	14.8786270260258	16.6530956642686	15.8629780689553	14.9384345186068	13.83539942516	15.2158647420838	15.7275138220122	15.1385013683516	16.893184425572	16.4832417806782	15.6616352374143	16.1643630141042	17.0102302842273	16.3467412894217	17.6096837263195	17.8038348196493	18.3846146096141	18.8064968426821	19.2044882003761	19.4329704112013	19.31246669474	17.1805213043379	17.3846063452991	19.2373527214722	18.1618735752858	18.8006733258537	17.6749630530164	17.3365609685784
M462.1471T499.14	17.2814510086627	17.2609280325532	17.3363606129686	15.9501111720934	17.3148198709189	17.0835204327348	17.2831386854634	17.2907705007406	17.4780421810636	17.1116754713229	17.4504785937518	17.6476681399936	17.3361910034194	17.0060319305451	16.9387111460852	15.5848912143601	16.0808518561072	15.9507610415782	16.3725898063257	16.2131822527848	16.3968037967405	15.2047827136785	16.2444158562189	16.4172715120626	16.4090160134264	16.5079137407546	16.2228270695822	15.9336014244633
M579.0275T655.53	9.39705674146345	12.1363431190945	11.0510377598883	12.517118839851	11.1972672649898	9.72474647657013	11.6748527568895	11.1877064605092	10.8765398592058	11.7870626568204	10.440985032565	11.4929724334477	11.9761557301484	11.4171544217856	13.72967335947	14.4950412457339	14.8602986449803	14.7669824566977	14.7702831926726	15.227565087143	14.8376380561365	12.5859172817208	13.2956470920685	15.1487355544965	13.9105722099891	14.4893453597656	13.7686267651418	12.4809220476299
M356.0159T556	16.4142284875009	14.9907190843873	16.425215107547	15.5195917478718	15.7833398340139	15.5431455392569	16.7204837304879	16.2965041196273	16.4211531329751	16.2883267787986	16.0447610511128	16.4710473564861	15.4970289107803	16.4779368947852	17.4468572879179	16.2035263553983	16.951793681229	18.3536089197777	18.7019232905893	18.678975718022	18.6989159955213	16.9937517130378	17.1286810465575	18.0001877474365	17.7712055470185	17.5835064040298	17.837990167227	16.847319640041
M346.0562T488.38_1	21.5334045026986	21.2393815917604	21.1653439039139	20.8341400120828	21.0693666166139	20.4520313416936	21.6361522813074	21.3249168867619	20.8729838751596	21.1348967899365	21.0039625504671	20.8993628658327	20.1647444908176	20.2261717144587	22.3908208538791	21.6968697901423	22.4725537173656	23.6104936718926	24.8408387334048	24.7945154558533	24.3286747130883	22.1624886816262	21.9099521214965	23.2295066268353	22.8848076674437	22.3712352525071	22.6340802449798	22.4814798917134
M110.9854T515.29	21.0907995105282	21.1852528245472	21.2349727823536	20.023407316056	20.7640636754565	19.5658384528272	21.3003005183952	21.3155252433521	19.7471328565588	19.5588986759075	19.5096278068728	20.2922082123601	21.1562472512773	20.8910125466815	20.8578889300446	22.0477480541521	22.5608287853994	22.1662197337643	23.0045875416701	23.0900776370961	22.8562926870115	21.5904189786038	22.6994666907567	22.5998005162376	22.3225739129198	22.4359460458974	22.00812483492	21.4810545726496
