variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	QC	Blanc	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M75T210	M75.0088T210	75.0087747221457	75.0086799786054	75.0090660927603	209.748278007518	203.380764262379	223.58447952372	68	42	21	3	[1][M]-	[M-H]- 76.0173	6													
M75T130	M75.0088T130	75.0087811473191	75.0086918086625	75.0090679321258	130.115769202245	128.678385284326	130.886370445411	60	39	18	3	[2][M]-		14													
M75T321	M75.0088T321	75.0087634530479	75.0086660028716	75.0090331499749	321.126503371155	312.754456857333	323.314024966292	55	41	14	0			9													
M75T578	M75.0087T578	75.008730436059	75.0086278104725	75.0090118189032	577.798999742128	576.722708432027	578.747682857725	45	32	13	0			13													
M75T483	M75.0087T483	75.0087280399258	75.008636950616	75.0090045119449	482.706436836467	466.9170116113	488.333069491861	43	30	11	0		[M-H+Cl]2- 116.049	2													
M75T1198	M75.02T1198	75.0199702352361	75.0198715070396	75.0202108947933	1198.04301084093	1195.93005227058	1200.21616230901	45	27	16	2		[M-H]- 76.0312	38													
M75T492	M75.0281T492	75.0280588236602	75.0279659478716	75.0283359219891	491.964359219225	487.405282375472	495.0143769327	63	42	21	0			2													
M76T113	M75.9904T113	75.9903567527417	75.990267310648	75.9946107801336	112.830227758839	96.5233186492621	115.410933229529	64	40	21	2			35													
M76T1193	M76.004T1193	76.0040270244181	76.0039159222899	76.0042783862564	1193.34186060127	1188.90814374915	1195.2629861892	66	42	21	3			38													
M76T1032	M76.004T1032	76.0040134504469	76.0039013575015	76.0042575463835	1031.56574359315	1008.52789865435	1045.03304767259	35	15	10	3			1284													
M76T130	M76.0121T130	76.0121415151214	76.0120361705056	76.0124222486178	129.877648764091	128.678385284326	131.320450348576	65	42	20	3	[2][M+1]-		14													
M76T210	M76.0121T210	76.0121209735955	76.0120247073892	76.0124144687936	209.528094377284	203.909986051927	221.137847332508	68	42	21	3	[1][M+1]-		6													
M76T492	M76.0289T492	76.0289286299563	76.0288435489571	76.0292318239256	492.417325965932	489.122102497862	495.00599730235	46	36	10	0			2													
M77T384	M76.959T384	76.9590104010764	76.9589849225167	76.9593082782637	384.291184069376	383.334367156308	385.627939164796	5	0	2	3			998													
M77T926	M76.9701T926	76.9700874730324	76.969972879109	76.970379884369	925.584636473662	922.958621935513	928.798435420819	66	42	21	3		[M-H-H20]- 95.9901 [M-H-H20]- 95.9901	28													
M77T1190	M76.9881T1190	76.9880639166868	76.987951465731	76.9883186930444	1190.39547738887	1187.50181509761	1192.88142841014	65	41	21	3		[M+Cl]- 42.0164 [M+2Cl]2- 84.0376	38													
M77T916	M76.9825T916	76.9825248226445	76.9824137064941	76.9914462113721	916.364261218607	910.79075424226	931.148603710146	59	40	15	3		[M-H]- 77.9915 [M-H]- 77.9915	28													
M77T113	M76.9877T113	76.987681290647	76.987575040224	76.991405011085	112.836074698811	97.8814099156654	114.330747844979	44	26	16	2			35													
M77T1036	M76.9881T1036	76.9880641617709	76.987937520404	76.9883285414559	1035.92970894413	1015.97835016695	1055.54987259526	72	37	19	2		[M-H]- 77.994 [M-H]- 77.994	27													
M77T1001	M76.9881T1001	76.9880708189221	76.9879239773682	76.9882897192605	1000.75707813068	986.613959140496	1014.33585156657	43	23	15	3			30													
M77T1119	M76.9881T1119	76.9880571575124	76.9879455121893	76.9883187641216	1119.38490818056	1093.77909817674	1156.81511168923	68	38	17	3			1549													
M77T130	M77.0131T130	77.0130609651986	77.0129659362775	77.01333903582	129.836110236363	128.568878385468	131.265757393628	62	41	18	3	[2][M+2]-		14													
M77T209	M77.013T209	77.0130463119869	77.0129446740305	77.0132905376098	208.963427650486	200.879903991012	212.217694393667	58	35	20	3	[1][M+2]-		6													
M78T927	M77.9696T927	77.9696189088522	77.9695100644825	77.9698940391966	926.554739799292	923.493674282349	933.255574393153	44	27	15	2			28													
M79T350	M78.9189T350	78.9189107091595	78.918803483488	78.9192061469899	349.953908114808	347.319731859541	352.598046928851	66	42	21	3		[M-H-C2H4]- 107.951	11													
M79T86	M78.959T86	78.9590349280465	78.9589395843363	78.9593283679593	85.9796130128437	84.4277874312424	87.0110210022116	63	42	21	0			7													
M79T551	M78.9591T551	78.959074172707	78.95896148583	78.959367598979	551.161777216105	550.11897608599	552.632339079305	63	42	21	0			4													
M79T594	M78.9591T594	78.9590629109598	78.9589363251027	78.9593566046584	593.866645109986	592.13668284305	595.385945515439	47	29	18	0			1273													
M79T515	M78.9591T515	78.9590733017147	78.9589769911001	78.9593669200137	515.441187028546	514.637640749678	518.751922045426	40	24	16	0			15													
M79T1206	M78.9591T1206	78.9590951398552	78.9589822489157	78.9593496209341	1206.11131302774	1202.96744701304	1210.49916979367	38	32	6	0		[M-2H+K]- 42.0164	38													
M79T1198	M79.0208T1198	79.0208382941285	79.0207062560656	79.0210974333501	1198.27022745152	1195.92404816041	1199.82599463957	66	42	21	3			38													
M80T601	M79.9574T601	79.9574354719271	79.9572681349566	79.9577355913852	600.626231963215	599.220911343275	603.138704607598	6	1	2	3		[M-H-H20]- 98.9701	1083													
M80T454	M79.9574T454	79.957438860095	79.9573185552684	79.9577254279261	453.56439683384	434.221606930942	467.120116028934	71	42	21	0			2													
M80T55	M80.0118T55	80.0118094376927	80.0117093184633	80.0121095702656	54.6717977161574	36.7983978403287	63.1817742832678	62	41	21	0			1569													
M80T1485	M80.0118T1485	80.0118307625093	80.0117060788504	80.0121090226798	1484.67813712762	1462.750670184	1498.78639645816	90	42	21	3			59													
M80T14	M80.0118T14	80.0118195305415	80.0117071478583	80.0121006973623	13.6692546922437	7.67570169647025	28.0790811320799	45	31	14	0			1626													
M80T1256	M80.0118T1256	80.0118112349648	80.0116975394734	80.0120970244306	1256.37293831628	1238.61680113743	1275.23648734614	64	31	17	3		[3M-H+Cl]2- 42.0164	38													
M80T1450	M80.0118T1450	80.0118155136623	80.0117149541333	80.0120552414879	1449.90908488103	1436.14372522894	1460.70061263703	47	31	15	1			1705													
M80T1400	M80.0118T1400	80.0118374354083	80.0117012828836	80.0121091426549	1399.56650780484	1379.71149358454	1414.58169649617	67	37	19	1			65													
M80T1333	M80.0118T1333	80.0118110580271	80.0117109045532	80.0120446495671	1332.71193742329	1318.2588583912	1346.42461426836	35	16	10	3			1678													
M81T350	M80.9169T350	80.9168539655038	80.9167430219632	80.9171564555063	349.955280732885	347.319731859541	352.75324325535	66	42	21	3			11													
M81T146	M80.9652T146	80.9652191550409	80.9650944840001	80.9655453075905	146.352203546768	138.522020426697	151.516828020619	58	40	17	0			1216													
M81T1198	M80.9652T1198	80.9651981993569	80.965097904914	80.9654774377738	1197.58619343069	1189.99683630623	1204.71500312359	40	21	16	3			38													
M81T397	M80.9749T397	80.9748877859816	80.974795301742	80.9751788268709	396.669476772174	385.227679500427	401.58118666931	63	42	21	0			16													
M81T474	M81.0346T474	81.0346032420056	81.0344848343772	81.034885849728	474.131443073844	463.115574830883	480.690002210154	67	42	21	0			2													
M81T128	M81.0458T128	81.0458390330259	81.0457413736876	81.0461471787993	128.44016572967	126.422382917905	129.764373654111	63	42	21	0			14													
M82T1000	M81.9911T1000	81.9910844448147	81.9909491745016	81.9913749474481	1000.49418024933	999.098789087995	1001.4577176912	63	42	21	0			30													
M82T158	M82.0299T158	82.0299063254464	82.0298073122817	82.0302215708492	158.359002261206	155.465721045318	160.118898230103	57	42	15	0			17													
M82T482	M82.0299T482	82.0298952248725	82.0297592432804	82.0301597641107	481.547321852441	468.775846511406	488.91792425992	60	36	21	0			2													
M82T1206	M82.0299T1206	82.0299316035037	82.0297734998038	82.030125918669	1205.93996907783	1199.68380303715	1207.44591505544	17	9	5	3			38													
M83T186	M82.9542T186	82.9541974138741	82.9541117777182	82.9545211700051	186.281939321426	184.632915264537	190.009480484548	63	42	21	0			17													
M83T396	M82.972T396	82.9719676560536	82.97187137145	82.9722439520805	395.841170175848	385.227679500427	401.58118666931	60	39	20	0			16													
M83T593	M82.984T593	82.9839559079005	82.9838169111949	82.9842544081059	592.904022057783	591.443071513166	593.866645109986	55	36	19	0			1256													
M83T475	M83.0139T475	83.0138882411136	83.0137717811488	83.0141768571932	475.075443828527	463.100206381428	484.251782280899	69	41	21	2			2													
M83T1206	M83.0139T1206	83.0139186663193	83.0138019650908	83.0141913315713	1206.2854795193	1186.83457319281	1208.59280195474	60	40	17	2		[2M-H]- 42.0164	38													
M83T537	M83.0139T537	83.0139073388867	83.0137621954521	83.0141935080982	537.084788680213	533.895066680757	539.100337871085	51	35	16	0			15													
M83T578	M83.0139T578	83.0138927832347	83.0137661201793	83.0141985470071	578.331800777434	565.774145936304	583.799438244113	54	33	17	0			13													
M83T951	M83.0139T951	83.0139166453919	83.0137996785159	83.0142306329543	950.500129106366	938.24255129774	971.343297385115	45	30	15	0		[M+Cl]- 48.0436	28													
M83T152	M83.0252T152	83.0251563500074	83.0250705224412	83.0254714635224	152.3168796502	151.343233846781	153.15770868511	66	42	21	3	[3][M]-		23													
M83T1201	M83.0251T1201	83.0251488275132	83.0250192147136	83.0254099450979	1200.68485149181	1198.03473938109	1201.88995629504	66	42	21	3		[2M-H]- 42.0164 [M-H]- 84.0376	38													
M83T972	M83.0251T972	83.0251406028784	83.0250293565863	83.0254575786683	971.77573785446	961.98167337848	996.443467112803	67	41	20	3			1331													
M83T193	M83.0364T193	83.036387002466	83.036269130032	83.0366838584977	192.894673946158	190.91817314679	196.927498784823	48	26	19	3			1545													
M83T449	M83.495T449	83.4949917766743	83.4948825373976	83.4952944501266	448.680956239401	444.06509472408	453.280777954088	63	42	21	0	[4][M]2-		5													
M84T448_1	M83.9966T448_1	83.9966266511602	83.99343291223	83.9969429648966	448.490432092378	427.483103133273	457.598239739269	78	42	21	0	[4][M+1]2-		5													
M84T551	M84.0091T551	84.0091201068003	84.0090019559115	84.0094355799297	551.408807863389	528.525865095238	553.04682647145	62	41	18	1			4													
M84T96	M84.0091T96	84.0091104946157	84.0090161150852	84.0094245565392	95.5810858429444	93.3208258586031	97.9235508754461	57	41	15	1			40													
M84T503	M84.0091T503	84.0091371511379	84.0090169008708	84.0094357174137	502.710000324782	487.551843411879	508.196048313091	58	41	15	1			1172													
M84T1198	M84.0203T1198	84.0203349179035	84.0171969519574	84.0205887844371	1198.31479689478	1196.30539952602	1210.64393626904	38	21	14	3		[M-H-C2H4]- 113.056	38													
M84T153	M84.0285T153	84.0284583383114	84.0283087188004	84.0287828423712	152.501678361184	150.32971328513	153.47731664914	43	23	20	0	[3][M+1]-		23													
M84T448_2	M84.4929T448_2	84.4929223557534	84.4928150151262	84.4971736023488	448.294837751742	432.365509090612	454.630706703749	69	42	21	0	[4][M+2]2-		5													
M85T186	M84.9512T186	84.9512287320551	84.9511371930302	84.9515587139563	186.315836823725	184.632915264537	190.009480484548	63	42	21	0		[M-H-CO2]- 129.949	17													
M85T1000_1	M84.9908T1000_1	84.9907637594552	84.9906249234945	84.9910583349088	1000.30620691623	984.725027187835	1011.98671534584	67	42	21	3	[5][M]-		30													
M85T1206_1	M84.9908T1206_1	84.9907962772407	84.9906719277272	84.9910221918516	1206.35385556119	1204.34924703984	1208.76819287557	21	9	9	3			38													
M85T1146	M84.9908T1146	84.990793637978	84.9907208967602	84.9910266841469	1145.8659113589	1144.53333631237	1156.5494396642	9	1	5	3			1550													
M85T1195	M85.0044T1195	85.0044045733404	85.0042806846983	85.0046888248174	1195.21132323008	1190.31450834107	1196.98836875975	66	42	21	3		[M+Cl]- 50.0374	38													
M85T1000_2	M85.0044T1000_2	85.0044075604138	85.0042761157788	85.0046608260099	1000.41794605365	983.585306454876	1016.10957029867	56	35	16	3			30													
M85T98	M85.0125T98	85.0124813268118	85.01238562737	85.0127961612593	98.3305911823374	94.3511022767695	102.391103685855	42	30	11	1			33													
M85T475	M85.0295T475	85.0295409336871	85.0294255607341	85.0298457809533	474.660191235563	470.059338359177	477.765032095746	64	42	21	1			2													
M85T1206_2	M85.0296T1206_2	85.0295528158817	85.0294377454243	85.0298510127008	1206.17219126351	1186.49535109247	1209.51762495039	65	39	20	3			38													
M85T534	M85.0295T534	85.0295380242192	85.0294072379257	85.0298525783814	533.98283853919	509.555206121357	541.246955039758	53	30	17	0			15													
M85T745	M85.0296T745	85.0295620828994	85.0294478504751	85.0299074127377	745.248571737588	725.238749213217	782.316471193663	52	33	10	0		[M-H-HCOOH]- 132.042	31													
M86T254_1	M85.6815T254_1	85.6815429916523	85.6773408303371	85.6861724309912	254.474451885635	241.429348005408	262.705400760684	32	15	17	0		[M-H]- 86.6884	1													
M86T255_1	M85.8631T255_1	85.8630761798053	85.8574031201622	85.8663518438477	254.749454149058	241.916794089319	261.940729967841	34	19	15	0			1													
M86T254_2	M85.8871T254_2	85.8870965381591	85.8823494949629	85.8922153713155	253.718825755196	239.0066857603	262.300322009273	40	30	9	0		[M+Cl]- 50.9231	1													
M86T254_3	M85.8978T254_3	85.8977703093318	85.8922787299241	85.9021193335881	254.382656238906	238.874733375869	262.870469042038	36	18	16	0		[M+Cl]- 50.9231	1													
M86T253_1	M85.918T253_1	85.9180388726565	85.9124417391742	85.9220799548405	252.664091711614	242.642942451197	264.476754988228	39	23	15	0			1													
M86T254_4	M85.9467T254_4	85.9466869406398	85.943054026515	85.9517747672706	254.425626124288	242.594017037729	261.552440578448	39	22	16	0			1													
M86T1001	M85.986T1001	85.9860327522065	85.9858916930446	85.9863424237789	1001.1125756206	999.023020105446	1003.15529879174	62	41	21	0	[5][M+1]-		30													
M86T506	M85.9997T506	85.9996584001421	85.9995262173056	85.9999689929855	505.735698727139	499.399804891174	514.432028409188	61	42	19	0			20													
M86T253_2	M85.9997T253_2	85.9997251072233	85.9927052471509	86.0021643636497	252.59365565865	237.268688102284	262.264005404649	58	37	18	0		[M-2H]2- 174.013	1													
M86T1217	M85.9997T1217	85.9996727429014	85.9995575121027	85.9999695805573	1216.99305496953	1212.25111940454	1231.83365491836	48	35	13	0			38													
M86T445	M86.0249T445	86.024946328969	86.0248176495878	86.0252842831568	445.212411660885	442.376999796766	450.898965996148	60	42	18	0			5													
M86T252	M86.0248T252	86.0247723224568	86.0175201729098	86.0264604862992	252.389158892654	241.900939783511	261.484997283398	50	34	15	0		[M-H]- 87.0383	1													
M86T536	M86.0248T536	86.0248262791503	86.0247478288424	86.0251793173967	535.727071050189	533.00882827055	537.82869446742	14	4	7	3			15													
M86T1202	M86.0249T1202	86.0248678586318	86.0247655518295	86.0251068481411	1201.83511105051	1196.86186176021	1206.30750933324	14	5	6	3			38													
M86T594	M86.0249T594	86.0248655678882	86.0248268917932	86.0251725111255	593.570926094982	592.096401748526	594.900833563143	4	0	1	3			1277													
M86T473	M86.033T473	86.0329520820362	86.0328058803925	86.0332664441953	473.418646192176	473.173021546764	475.751188364974	4	1	0	3			2													
M86T432	M86.0374T432	86.0374300174345	86.0373257367845	86.0377591070387	431.617445553586	429.796373557407	434.596096565915	56	34	19	3		[M-2H]2- 174.086	8													
M86T253_3	M86.0372T253_3	86.0372014709266	86.0322721139406	86.0421693988193	253.382598137361	240.943026420544	262.705400760684	44	28	16	0		[M-H]- 87.0383	1													
M86T253_4	M86.0625T253_4	86.0624976097588	86.0572459596944	86.0671754330634	252.879260965007	243.329814692391	260.84316966341	41	25	16	0		[M-2H]2- 174.142	1													
M86T255_2	M86.1123T255_2	86.1123125695361	86.1072542439107	86.1170716185207	254.783123935972	242.144299379499	261.940729967841	42	25	17	0		[M-H]- 87.123	1													
M86T254_5	M86.1563T254_5	86.1562748203006	86.1523286425096	86.1620993918147	254.390699037967	242.875292156353	262.705400760684	45	31	12	0			1													
M86T254_6	M86.2064T254_6	86.2064212105107	86.2023539475737	86.2121019751578	253.609036140856	242.598658147493	261.992165221922	44	28	16	0			1													
M86T254_7	M86.2615T254_7	86.2615425596448	86.2581488880816	86.2668025492348	253.980221666193	243.351320961599	262.85111903695	46	28	17	0		[M+Cl]- 51.2958	1													
M86T253_5	M86.2827T253_5	86.2826784998511	86.2773155875419	86.2871971352057	253.178940388125	242.378464179781	262.705400760684	44	29	15	0			1													
M86T254_8	M86.3057T254_8	86.3057416398571	86.3025234385984	86.3120137026147	253.511817874316	235.521196350269	261.552440578448	48	29	15	0			1													
M86T253_6	M86.3426T253_6	86.3426474751158	86.3373005930566	86.3471861718522	253.233734481912	240.501857645766	264.218082580426	49	30	16	0		[M-H]- 87.3568	1													
M86T254_9	M86.3563T254_9	86.3563260321653	86.3522744914087	86.3621084071558	253.765978081571	239.124081423671	262.705400760684	43	30	12	0		[M-H]- 87.3568	1													
M86T254_10	M86.3759T254_10	86.3758571129677	86.3722831882259	86.3819546644543	253.760475670378	244.926923017883	262.705400760684	44	33	11	0			1													
M86T254_11	M86.4019T254_11	86.4019162029591	86.3975562463806	86.4071328504348	254.456604137786	240.587720947627	262.705400760684	42	31	11	0			1													
M86T253_7	M86.422T253_7	86.4220336465905	86.4178856338001	86.4271322526376	253.414079419185	242.400424449108	263.590126298983	47	31	16	0			1													
M86T254_12	M86.4362T254_12	86.4361575053972	86.4326017673858	86.441295874097	254.05523622861	237.824738123689	261.552440578448	44	26	16	0			1													
M86T253_8	M86.4473T253_8	86.4472552351253	86.4425838809792	86.4522017024583	253.266343847768	241.411622479531	261.82159673834	41	26	15	0			1													
M86T254_13	M86.4618T254_13	86.4618499870369	86.457244981038	86.466546464261	254.062979636053	242.113709781315	262.705400760684	43	30	13	0		[M+Cl]- 51.4912	1													
M86T253_9	M86.4772T253_9	86.4772027697173	86.4724909764311	86.4821357317003	252.721393375341	238.85591074033	263.590126298983	44	28	15	0		[M-H]- 87.4918	1													
M86T253_10	M86.4919T253_10	86.4918652862371	86.4873909965295	86.4971289135655	253.257214969525	235.002365577099	261.484997283398	43	27	15	0		[M-H]- 87.4918	1													
M87T254_1	M86.5068T254_1	86.5068099220889	86.502661862017	86.5119364752808	253.980383332491	243.251440814042	263.590126298983	41	26	15	0			1													
M87T521	M86.5168T521	86.5167801640108	86.5166578812012	86.517098239777	520.886894770477	518.375353237503	522.938348780166	54	33	21	0			793													
M87T254_2	M86.5315T254_2	86.5315168471016	86.527303460465	86.53631186429	253.697286048704	239.670543684514	264.033452735403	50	36	13	0			1													
M87T254_3	M86.5521T254_3	86.5520819060562	86.5472725033792	86.5571396970931	254.176081815002	232.727896749259	261.82159673834	51	34	13	0		[M-H]- 87.5652	1													
M87T255_1	M86.5639T255_1	86.5638572897762	86.5572850003439	86.5672169951485	254.704659998981	241.411622479531	261.108705001865	40	24	15	0		[M-H]- 87.5652	1													
M87T253_1	M86.5777T253_1	86.577723704591	86.572325595521	86.5820737797744	252.752409303514	231.813061875516	262.137919502041	49	30	17	0		[M+Cl]- 51.6134	1													
M87T253_2	M86.5877T253_2	86.5877427903139	86.5826745771718	86.592033206918	253.113044879957	244.64391988501	262.264005404649	42	33	9	0		[M+Cl]- 51.6134	1													
M87T254_4	M86.6017T254_4	86.6017482123169	86.5972236654683	86.6072117684346	253.52884217264	236.295232863947	261.552440578448	46	29	15	0			1													
M87T256	M86.6272T256	86.6271720492251	86.622701079255	86.6313868301154	255.737475037998	240.9342233459	261.484997283398	43	27	15	0		[M+Cl]- 51.6599 [M-H-C6H10O4]- 233.683	1													
M87T254_5	M86.6471T254_5	86.6471466234357	86.642244043931	86.65218313462	253.980383332491	241.900939783511	261.552440578448	45	27	18	0		[M-H]- 87.662	1													
M87T253_3	M86.6623T253_3	86.6623446007305	86.657593228175	86.6671690536936	252.600293847466	241.916794089319	259.704416390157	43	28	15	0		[M-H]- 87.662	1													
M87T253_4	M86.6872T253_4	86.6871953240143	86.6823712216301	86.6922047010694	252.782908651315	223.976365077008	263.147773784816	50	30	16	0		[M-H]- 87.702	1													
M87T253_5	M86.7023T253_5	86.7022768178061	86.6974508452697	86.707141557059	253.217643047748	241.900939783511	261.139700876863	42	26	16	0		[M-H]- 87.702	1													
M87T253_6	M86.7231T253_6	86.7230914683616	86.7172634949021	86.7271214467887	253.461891257578	243.351320961599	260.493290308974	42	30	12	0		[M-H]- 87.7369	1													
M87T253_7	M86.7361T253_7	86.7360693078783	86.7322471779469	86.7420383043361	252.732179339072	240.943026420544	259.347184985	48	27	20	0		[M-H]- 87.7369	1													
M87T254_6	M86.7574T254_6	86.7574470126427	86.7522240597649	86.7620410957417	253.609556329446	240.775352976864	264.033452735403	47	32	13	0		[M-H]- 87.77	1													
M87T253_8	M86.768T253_8	86.7680364789211	86.7623134504878	86.7721806331767	252.89114749223	241.900939783511	262.137919502041	36	21	15	0		[M-H]- 87.77	1													
M87T253_9	M86.7876T253_9	86.7875571472937	86.7824338198488	86.7917226073869	253.248963423496	232.304180939908	261.108705001865	48	31	16	0			1													
M87T253_10	M86.8023T253_10	86.8023191639833	86.7976065210187	86.806843723813	253.247582321649	238.685131353758	262.705400760684	46	27	17	0		[M-H]- 87.8165	1													
M87T253_11	M86.8161T253_11	86.8161448324128	86.8124677969854	86.8219853159571	253.266343847768	238.67532978448	263.147773784816	47	31	14	0		[M-H]- 87.8165	1													
M87T254_7	M86.8423T254_7	86.8422829503816	86.8374981494451	86.847104385634	253.586698243215	241.411622479531	261.552440578448	40	21	18	0		[M+Cl]- 51.8781	1													
M87T255_2	M86.8511T255_2	86.8511017655208	86.8475491172489	86.8561698889058	254.843796561621	242.875292156353	261.82159673834	39	30	9	0		[M+Cl]- 51.8781	1													
M87T253_12	M86.8661T253_12	86.866101367171	86.8622716133579	86.8721683466431	252.664091711614	242.430467249498	262.705400760684	45	33	12	0		[M+Cl]- 51.8974	1													
M87T254_8	M86.8835T254_8	86.8835262695636	86.87792430072	86.88701901877	253.930899979382	242.875292156353	259.087309698434	42	27	15	0		[M-H]- 87.8979	1													
M87T253_13	M86.8977T253_13	86.8977299939292	86.8928788846488	86.9020197277438	253.23338570205	239.686482945928	262.264005404649	42	25	17	0		[M-H]- 87.8979	1													
M87T253_14	M86.912T253_14	86.9119641437216	86.9072799641327	86.9163460116845	252.674896563138	234.654215706719	263.848101331451	44	30	13	0		[M+Cl]- 51.9478	1													
M87T254_9	M86.9222T254_9	86.9221951116011	86.9174843955489	86.9272114796501	253.650016165459	233.060210950372	261.569777333271	45	28	16	0		[M+Cl]- 51.9478	1													
M87T254_10	M86.9422T254_10	86.9421507946381	86.9373388087162	86.9466527338319	254.189058272865	240.451872993964	264.920031264874	45	31	13	0			1													
M87T253_15	M86.9621T253_15	86.9620549228857	86.9573990997036	86.9669070527056	253.230236587414	242.113709781315	262.705400760684	40	24	15	0		[M+Cl]- 51.9979 [M-H]- 87.9746	1													
M87T253_16	M86.9726T253_16	86.9725563912418	86.9674827887777	86.9769557004407	253.104208486255	241.900939783511	262.264005404649	44	30	14	0		[M+Cl]- 51.9979 [M-H]- 87.9746	1													
M87T254_11	M86.9931T254_11	86.9931081042035	86.9874754644863	86.9971401657279	253.985678787289	241.853655288534	261.82159673834	52	34	17	0		[M-H-C3H2O3]- 174.013	1													
M87T475	M87.0088T475	87.0088063021302	87.0086749945002	87.0091434654149	475.162507511715	465.756784302056	478.830013319042	67	42	21	3	[6][M]-	[M-H-C2H4]- 116.049	2													
M87T1208	M87.0089T1208	87.0088577780847	87.0087021348975	87.0091054800756	1208.15313649725	1206.22164522726	1209.47564650134	15	7	5	3			1500													
M87T537	M87.0088T537	87.008824348771	87.0087019893349	87.0091530744915	536.896546338446	528.964039103268	543.749101333985	19	11	5	3		[M-H]- 88.0194	15													
M87T254_12	M87.0088T254_12	87.0088245261745	87.0087140746698	87.0118202857663	254.099250879156	232.727896749259	262.705400760684	67	42	21	0	[7][M]2-		1													
M87T162	M87.0201T162	87.0200738704995	87.0199779347299	87.0203950332592	162.367654897647	161.117873777672	163.945672287514	63	42	21	0			17													
M87T401	M87.0201T401	87.0200885891014	87.0199660369669	87.0204290051824	401.234296261526	397.137693646549	407.966149343077	63	39	21	3		[2M-3H]3- 132.044	16													
M87T1200	M87.0201T1200	87.0201007747685	87.0199603614119	87.0203276422697	1200.26035062698	1197.31062157219	1205.29693777086	14	5	6	3		[M-H+HCOOH]- 42.0164	38													
M87T254_13	M87.0209T254_13	87.0208550648588	87.0194202969134	87.0263721358551	253.914533491007	238.635487727993	261.254099911726	56	37	18	0			1													
M87T452	M87.0283T452	87.0282890942916	87.0282532980067	87.0285864230753	451.95402176013	449.798688402448	451.962318706079	3	0	0	3			86													
M87T570	M87.0326T570	87.0325782653841	87.0324333680957	87.032909442545	570.117114897785	568.858899291844	571.501085760098	62	42	20	0			13													
M87T254_14	M87.0331T254_14	87.0331230328593	87.0278562732421	87.0363503700494	253.609556329446	240.908930260274	261.82159673834	47	30	12	0			1													
M87T495	M87.0452T495	87.0451688191203	87.0450587758594	87.0454940492933	494.644046685908	491.79631471838	496.378480819258	66	42	21	3	[8][M]-	[M-H-CO]- 116.049	2													
M87T153	M87.0452T153	87.0452019173975	87.0451039426713	87.045531595908	152.977431018661	150.643316376807	157.99992488392	63	42	21	0	[9][M]-		23	C4H8O2	88.05243	Isobutyric acid	InChI=1S/C4H8O2/c1-3(2)4(5)6/h3H,1-2H3,(H,5,6)	KQNPFQTWMSNSAP-UHFFFAOYSA-N	CID6590	CHEBI:16135	HMDB01873	C02632	Microbial Metabolism	Microbial Metabolism	Microbial Metabolism	249_Isobutyric acid_M-H_Mono_87.04515_163.35_TRUE
M87T465	M87.0452T465	87.0451519204581	87.045067337962	87.0454755309856	464.743664675215	461.289227320448	467.310996726488	43	30	12	0		[M-H-CO]- 116.049	2													
M87T253_17	M87.0463T253_17	87.0462997975422	87.042744732306	87.0521198861957	252.712316276	237.958607992391	266.693836572007	49	33	15	0		[M-H]- 88.06	1													
M87T253_18	M87.0591T253_18	87.0590567455581	87.0525317193546	87.0621630210733	253.200712682381	237.710984319878	262.264005404649	49	32	15	0		[M+Cl]- 52.0964 [M-H]- 88.06	1													
M87T253_19	M87.0725T253_19	87.0724984637059	87.0679380114001	87.0769013413906	252.857651968856	231.21831643428	260.372205703512	42	30	11	0		[M+Cl]- 52.0964	1													
M87T253_20	M87.0823T253_20	87.0822559492071	87.0774565606558	87.0871100428346	253.212337474013	241.141376591654	260.252606720535	40	23	16	0		[M+Cl]- 52.1174 [M-H]- 88.0941	1													
M87T254_15	M87.0914T254_15	87.0913809761754	87.0874642574481	87.0970046254545	253.785657893397	239.124081423671	264.033452735403	47	33	13	0		[M+Cl]- 52.1174 [M-H]- 88.0941	1													
M87T254_16	M87.1093T254_16	87.1092905990578	87.1022476700968	87.1122215644388	253.6356341196	240.456866225754	260.493290308974	48	32	16	0		[M+Cl]- 52.1438 [M-H]- 88.1205	1													
M87T253_21	M87.1172T253_21	87.1171877916557	87.1127198577247	87.1221294160984	253.230033354405	242.113709781315	262.137919502041	37	22	15	0		[M+Cl]- 52.1438 [M-H]- 88.1205	1													
M87T253_22	M87.1319T253_22	87.1318552675164	87.1275032515277	87.1371148368191	253.189853503995	241.429348005408	262.264005404649	48	32	16	0		[M-H-C3H2O3]- 174.142	1													
M87T254_17	M87.1475T254_17	87.1474834225657	87.1422548213902	87.1520208113954	254.164642358685	235.060565797949	263.590126298983	47	32	12	0		[M+Cl]- 52.1859 [M-H]- 88.1626	1													
M87T253_23	M87.1631T253_23	87.1630647433183	87.1573808325248	87.1670917988509	252.785776351693	238.298706869889	260.935739175036	48	30	17	0		[M+Cl]- 52.1859 [M-H]- 88.1626	1													
M87T253_24	M87.182T253_24	87.1819530561769	87.1772509684812	87.1871651524593	253.308962809867	231.430362846858	263.393267512142	48	29	15	0		[M-H]- 88.1947	1													
