dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M340.103T8.44	13.1682278886612	13.4216351732482	13.8523078329058	12.6887229036392	13.2560756089585	11.7246312065968	14.2089787066333	12.6048440072872	13.9634691722886	13.3513068735834	13.6853268913013	13.2024858639621	12.8559939291635	13.2739325471051	8.9376727780936	12.7436916661558	8.17706480853821	8.98265893524132	8.06752136968565	8.16915828675221	12.3465949236955	8.87311288448903	11.1718969503296	8.85408887576386	8.64465363906867	9.90585799975902	8.07956396261383	8.72518344664173	11.4967854887002
M257.0745T1.01	15.0889987896975	14.2839151060049	15.5766957061526	15.6335046047654	14.8807425848514	13.9033901294594	15.1118512880574	14.524377670454	13.316445753052	13.0885287891892	15.4914658341709	15.0593067815421	12.5290026169125	14.9605897583051	12.4146827877472	12.9811586516013	12.5296755399449	12.1322204035277	12.7143380279138	11.934855839009	13.788719691095	12.1672558936215	14.1837571328657	12.7725638837723	12.7082651740011	13.2999091468902	11.8453528899805	12.8706712307802	14.1441345986746
M783.8546T8.69_1	12.2813034282938	13.2568523092859	13.7504125470724	13.5657382420062	11.9526424601291	11.6840700264952	12.9933119031425	12.0954982387737	11.8125431638001	11.7952313190046	11.9425868615371	11.9616125345092	10.8611968589332	10.868756528356	13.3480992575069	13.0788300458803	13.9036080975892	12.1666126288077	12.6465375859698	12.951658000051	13.515227636617	14.4676627225373	14.5487187784839	14.1711225295831	14.1139996782478	13.3067225701065	13.089227836931	12.918247429341	14.2404066091038
M709.938T7.78_3	15.7068844645149	15.2425634770644	16.1677272795503	16.33680714912	15.3582769506206	15.9711247329283	16.4472155094445	16.093677519585	15.694393121402	15.4381821493499	16.0804782581082	15.3349150353183	14.9180637954983	15.2024763832259	14.3550603540037	14.2137474744709	14.1527462994704	12.2358263699245	13.9385913541029	14.6666861196549	12.5621945933393	12.5411652752269	13.3782574010916	15.4406163681527	14.5806984580131	13.6619974370839	14.8975853332908	15.2913079109174	14.8588134939098
M314.1748T8.98	13.5632017508146	13.7895013722203	13.2109023052749	13.7838162070807	13.8210535653775	13.7261659467359	13.5257559682372	13.665633091723	13.6856011432496	13.7806013559358	13.5323693758441	13.7786393250925	13.9522914441093	13.7112898192398	14.5975575588762	14.2721350825726	13.8258279697039	14.0058130164985	13.9653674585862	14.2336113166511	14.852258945616	14.5362417741066	14.0007914891748	14.1359656795024	14.4298761064107	14.2177514480779	14.1696653003361	13.7198009322225	14.261112105966
M621.1963T7.79_2	13.5362622420999	13.0059018561986	14.0137622920161	13.6855706758714	12.5221741243365	13.3395856137559	13.7630668430453	14.0601221831714	13.6148242551895	13.0232112223714	13.4351238056894	13.1523639379147	12.8340901388759	12.9436889549004	11.0113718435952	12.1205093040888	12.2560529394243	9.54984713482528	11.9612555381287	12.5691783936869	10.3352785337055	11.2916468580864	11.5086320012196	13.2553720611478	12.1514974644081	11.2453781028983	12.5080567249801	12.7318327721804	12.8302997718903
M580.6213T7.91_1	12.9711818895716	12.9073494118944	13.1938230556014	13.1896903112773	12.9628412373045	12.1900649571478	12.9803950383435	12.7127475759097	12.231122670563	13.0825364388353	11.9867521460468	12.5238891829949	12.6241541776558	13.0013186764776	13.0438401943423	13.5390240616503	13.486689924177	13.2488406697748	13.5101341311083	13.4709705919135	14.0170792377982	14.1328281898721	13.5468566381883	13.3760337613054	12.9529212249938	13.234490781129	13.083612881672	13.385423440825	14.1095788726686
M292.181T8.52_2	12.3617909284076	12.6222853907039	14.240570508624	13.9646845418452	12.6982322753623	14.1181301596213	13.7286947043331	13.8736853746331	13.1432350817174	12.556644049485	11.3394515471059	11.0699960555989	11.9413672181597	11.8533584297457	9.14474595114789	9.7379942365341	11.3725880720971	12.3395017646402	12.2932673213803	9.49228412808058	10.6787613324497	12.432701066949	10.0126377157995	9.45497663571619	9.57588110179763	9.50324093861765	9.68079084363807	8.65295922558586	12.925917428724
M586.9278T1.19_1	11.6471269396063	11.3863657985073	11.239890000546	10.9550323655988	11.907718116495	10.46865689557	11.4835004865691	11.39697420374	9.74300896353633	11.6620809007313	11.2663686070824	11.5121132372426	10.8249410123693	12.4617365332263	13.0002715509568	11.8178295510809	12.6802702386812	13.6187989734346	11.9601751968793	12.2928456081454	13.2924730024534	13.467973110978	13.1555872383038	12.2665924481713	11.8102994226685	13.1724633714418	11.5802657620257	11.9279065302989	11.5011711134774
M746.5634T9.86_1	13.3850643947852	13.2435013030775	13.4070550294369	13.2280150026088	13.1523357274975	13.2247037346518	13.3907839107069	13.4708892374948	13.2027283220628	13.3745306295015	12.9119130541268	12.8983233780211	13.1093431844842	13.1997584026714	12.5617066338776	13.0885447722969	13.0263756690529	13.2373139390374	12.7579470578656	12.9135923562567	12.3838918640925	12.7247468488788	13.0772147270126	12.7372052125947	12.6042729913837	12.9552784209785	13.1129946910733	12.8574326284327	12.7293368789575
