dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M666.2095T513.09	13.8223523120036	12.1624952563884	11.5166437637203	10.5516819828435	14.3453000883477	14.3502730013667	14.0073336048924	14.4074860527016	14.6040866818759	15.3404360938047	13.7304190623178	13.4722727921494	14.2229878556534	14.7678961135802	14.8392272803044	15.1001480231471	14.8728935655586	14.6181152640823	14.3418769178168	14.5552777177148	14.3137095741439	13.0075133144869	14.6864721684308	15.5140411108159	15.1795554287047	14.8777411181008	14.69788575095	15.1833649113268	14.7668017657903
M278.0884T287.23	21.0081620334443	22.2479970337876	21.3976473954845	21.4078522938408	20.7993388499604	20.669732219468	20.8739642940868	21.4480974070989	22.1456027603688	21.7704863759376	20.973343897225	21.986234208044	21.8279486191864	21.1736014188787	22.200940066168	21.4125326928331	22.5252904934372	22.8206858256883	22.5783814163047	21.9585442435618	22.561189650363	22.5954131426764	21.4175829209587	21.6224968809764	21.2429116516082	21.3940406231588	22.6007251860165	21.9191713585437	21.8919736816276
M257.0783T280.82	22.0004266019102	22.8583788290568	22.0364681170871	22.7118488584384	21.8466615102028	21.5983280142085	21.6204945017661	22.0537867246407	22.4409258582238	21.7847354339518	21.414644765367	22.3898093564739	21.6845540905773	21.3551709858436	22.4190421495413	22.2341152479394	23.0126367957472	22.4520603676199	22.4004413899951	22.0448525643944	23.2219975583014	23.4959794131317	22.5372024956331	21.9256452825207	22.0113713892049	22.3411425114311	23.0637609176668	22.5984832278647	22.5620169458078
M283.0499T624.64	13.1185969871077	13.6817763792802	14.0455947503253	14.3862086034431	12.9513778903879	12.0574003395633	13.9153492259274	12.9951439235411	11.9934158497044	12.1902970912271	13.7010149771027	13.8939933307373	12.6968769677263	12.9399940489405	12.0216425112648	11.3957470802162	11.5114187485091	11.066145890268	12.1130670141267	12.8183232345881	13.4900748020182	13.2789558518233	13.5783741764693	14.4093110597298	13.482100973792	13.0060060420971	10.8652625710034	12.3025039846377	14.0089888584009
M419.1076T340.6	18.4032623363364	18.7715066397541	18.9413119564984	18.863573078392	18.9362658029577	18.6440999784101	19.4965492168026	18.1324416065784	18.4666060298835	19.61504436711	19.7386372917386	19.0817038498468	18.5128423215294	18.1951909452255	17.357912951735	18.5296398636491	17.5626628266453	18.2009202306977	17.723049329819	17.9048609713488	18.3424544562418	17.8845420794518	18.8685432735322	19.8082342663458	18.5224784635528	18.6615749675765	18.3938769090258	18.1377188695057	18.3409600467988
M631.2581T620.75	15.5971235044454	15.8607338113931	15.5270003525228	16.2183875493655	15.7423785146094	15.6353644946935	16.0169449480569	16.1517585985964	15.9119868293077	16.2155272761432	15.4264181384236	17.0812746802981	16.2182033961808	16.2737445692214	17.1793400974103	16.5439769691927	16.7829964292177	16.2871086898259	17.1142599542442	16.3524505291112	16.0464420836327	16.8614049130542	16.9323379478849	16.1981608635992	16.4641699351316	16.5901672439404	16.423797343963	16.2487083990868	15.685316290136
M389.255T82.17	19.2206103784535	20.3845875759057	20.0948355744411	20.1865665802723	19.5830782623105	19.5929260861636	19.3458243726489	19.9365790045618	19.8350036773379	20.0780842975383	19.7335812581101	19.8531003098697	19.6290001955945	19.6790508074194	20.6634718371602	20.258729517201	20.4110388180231	19.7206894344102	20.1970537252842	19.8670372724525	20.084394204546	20.8092246364033	20.7474712174525	19.5139080087752	20.1120549822023	20.4171851526574	20.3360035955983	19.8987143248862	20.418410870186
M290.0552T421.17	17.0315435766688	17.2206455195349	16.9252789850368	17.2194433347605	17.5967389039651	17.2012330545209	16.8104688698658	16.7799697472004	17.1746278785971	17.729569573114	17.2143477811712	17.3941091827615	16.92805565418	17.5020695030871	17.2823531488937	16.6358427802645	16.6658016438323	17.2362626618919	17.0942917764193	16.9983997824965	16.7333095667462	17.0128327117102	16.911668308539	16.9774188726172	16.5754047601851	16.5706845184312	16.5343423180993	16.7019185032749	16.7778342677921
M306.067T460.2	21.2997638711112	21.6706671106803	21.5722238069174	21.7807489733316	21.7535139174164	21.7363646417119	21.762147845091	21.7761654540427	21.7558803912809	21.7885243001012	21.3840927850093	21.7624612588623	21.5856848427539	21.4652886109008	21.4402894603989	21.528771296073	21.3077869017466	21.0457155450266	21.292918169873	21.1725859852713	21.6033843003401	21.3887014795029	21.7681768741198	21.4380204434327	21.147672591765	21.4059282802645	21.2150406691241	21.5557216557819	21.6826040963869
M365.0968T619.97_1	15.6219295036512	17.063293470436	16.6931138584552	17.5491633954729	16.3454338201727	16.3685711084077	16.9072374623853	16.207720389315	16.4341213835551	16.6236202013077	16.0348482085835	17.4560121302928	16.6860143906868	16.2540229549098	17.5907922133422	16.9573452197981	16.5909003447557	17.4324614765529	17.9112696457896	17.3568807085086	16.7315001757691	17.5295064952628	17.804604204997	17.0191255274109	17.5629201685605	17.3314712497939	17.1199146262215	16.0758105929561	16.8160531178532
