dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M777.8718T328.97_1	13.0852026562649	12.8563862125713	12.9724891434907	13.3173962189457	13.320815769969	12.4248501434451	12.7013579993442	13.1754128837251	12.3630576833208	13.5191216637694	12.2213550577163	13.2056254502703	13.2020314382509	13.1784737946437	13.30406561462	13.915382108439	13.1569323143976	13.6950274037018	13.5984810951558	13.9062944843658	14.12816594898	14.3921644097044	13.9034938309252	13.1281839809603	13.8442011975988	14.355085701427	13.7465387935857	13.7350060619708	14.2059694690985
M717.8562T369.1_3	14.4907741338295	13.6716898756096	13.7732187050104	14.5502502711774	14.752164086834	14.7131742948851	14.0634582040165	14.7562428312606	14.5601002161591	14.725417257734	14.3245028011344	13.8946101212531	15.0789237609242	14.1659994413929	12.7517900528079	13.349803560111	9.79225582385	10.3139764523049	12.082924801854	12.872777631614	12.1361875509925	12.6575878716051	13.2788675992896	12.7819263045238	12.8180597366574	11.5594777627867	13.8278463297817	14.1210138426407	13.6951202590862
M440.4485T65.06	13.8935018759466	13.5044278735475	12.6694254302428	12.8107400118967	14.3498233774542	13.1971261735239	13.2718250468134	13.1766449665811	12.9623436953195	13.1871934813773	13.4190622579256	13.5134793015095	11.5776576952218	14.5709437977954	14.895895726042	15.0854018297802	15.5628468057958	16.6899566136583	14.9527772390046	15.2709704704604	16.3186422934206	16.2504396612217	16.0744326131879	13.3752331774944	14.4471407900956	15.7427290185661	12.933673245644	14.8404649493517	14.5883214801749
M726.3435T349.31	11.3208411685705	11.6036883645944	11.9347498990176	11.9823272798821	11.8743039147861	11.9363501395365	11.1723767928226	11.8665710781259	11.8692017073834	11.7719658462035	11.6416194704304	9.69699630209291	10.6307630331582	11.6529367762594	12.7002712027924	12.6908145754285	12.6003975520345	12.2170537903779	12.8387756762944	12.4354455893204	11.5641606907002	12.4144264267755	12.0792192614427	13.5326483071622	13.0527947722949	12.8266965197994	12.4966103295643	13.0021308116562	12.55680388531
M591.7709T274.08_1	12.880076034998	12.556999002551	12.6814521793249	12.8617153460101	13.0952367855428	12.3548325625675	12.4263131776307	13.0621777833409	12.7912449377565	13.6191069266582	12.5193418472379	12.6680843845099	13.2644612144448	13.2922228899875	13.2437026885573	14.0518375206214	13.134874042001	13.8937535945689	13.9666264105889	13.9721586247014	14.0881636771176	14.1228263207066	13.296337654922	12.6680385769194	13.564745835431	14.1220691565083	13.4255834692757	13.6890426487733	13.7445075864862
M709.9381T299.42_3	17.3022776615192	16.8897323584441	18.0436753474418	18.0962996959313	16.7329287128101	17.4603109929854	17.8787933297237	17.7708211772583	17.6239543413165	17.3233238037778	17.4863013323002	17.081026076108	16.7203040352701	16.783767008925	16.1082063309054	15.813542881059	15.9908702901487	14.4560855805099	15.7642387453127	16.0288097915812	14.4638967576171	15.3041065030708	16.1117803685708	17.6208073545156	16.908849687061	15.8610616704668	16.414771649909	16.6800293895515	16.825649550749
M827.9267T299.17_2	16.2033208651592	15.9310476036813	16.9092454267672	16.8841605804798	15.5928168873756	16.4072851259861	16.7847740994886	16.7075956564428	16.6682111490247	16.147691927351	16.1948014698678	15.9670537018624	15.5498305523118	15.7432105923756	15.0951378220741	14.6346525944517	15.018548047307	13.1089562006215	14.7516253559939	15.0653026920288	14.054332363671	14.4978645455184	14.9219149537494	16.5328749335362	16.006895108008	14.6201644139406	15.1225316769276	15.8769745415826	15.760772550176
M819.8339T368.96_1	14.0625298468855	13.5165458489932	13.7220862449894	14.1164328161311	14.549130193642	14.4518323561096	13.5950803725627	14.5121784402938	14.2149061425446	14.5790611882489	14.0766678176424	13.6760419379498	14.72271314531	13.7708585601534	12.5919442102053	13.3430619930926	10.7981007657921	9.31710103714029	12.4228878628272	12.4485872465482	12.4828290817163	10.23892591731	13.258022084057	12.3278674371426	12.6462859898507	11.5248129841332	13.8428184917266	13.6567972692743	13.4084427147952
M820.4065T369.05_5	14.4732658978333	13.7446140741483	13.8804160300662	14.5684097537296	14.7774524589656	14.6659662816216	13.9302336431674	14.8573297614764	14.4046736533951	14.6928551505765	14.3943869615188	13.80312366216	15.0473075367796	14.1093731251161	13.0736850645672	13.6440833382021	11.2468498317021	9.44364943661637	12.6188109544425	12.513508064228	12.5112065518639	12.7985103424416	13.2249256060888	12.7163832938745	12.7383006449157	11.2455873500882	13.8896515044527	14.2914232829393	13.716635174569
M710.3678T299.37_6	15.9639033648822	15.6673434633781	16.7088223448751	16.6423227339665	15.4145917496074	16.319888854409	16.5804481179417	16.1353914235963	16.1829932108754	15.9597975876734	16.2852158329159	15.7905520403949	15.3182591245306	15.398049027231	14.6706473677652	14.4886130016136	14.9694934253683	13.1200135445228	14.4636462845514	15.3264036903295	13.5045913826529	14.2236189619566	14.9302806307309	16.0534423159284	15.6895159403705	14.5996101725839	15.1354236561505	15.737508050124	15.4181459263806
